ffffffff,6f00383f,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e2ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e3ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e4ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e5ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e6ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e7ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e8ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007e9ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007eaff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007ebff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007ecff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007edff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007eeff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007efff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f0ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f1ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f2ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f3ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f4ff,00000000,00000000,00000000
ffffffff,000fffff,00000000,10050000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f5ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f6ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f7ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f8ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007f9ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007faff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007fbff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007fcff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007fdff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007feff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0007ffff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000800ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000801ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000802ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000803ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000804ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000805ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000806ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000807ff,00000000,00000000,00000000
ffffffff,000087ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000808ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000809ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00080aff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00080bff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00080cff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00080dff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00080eff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00080fff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000810ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000811ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000812ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000813ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000814ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000815ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000816ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000817ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000818ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000819ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00081aff,00000000,00000000,00000000
ffffffff,00ffffc7,00000000,01400000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00081bff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00081cff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00081dff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00081eff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00081fff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000820ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000821ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000822ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000823ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000824ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000825ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000826ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000827ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000828ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000829ff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00082aff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00082bff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00082cff,00000000,00000000,00000000
ffffffff,000e0fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00082dff,00000000,00000000,00000000
ffffffff,00007fff,00000000,00007836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00082eff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00082fff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000830ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000831ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000832ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000833ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000834ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000835ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000836ff,00000000,00000000,00000000
ffffffff,0000f0ff,398d1a00,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000837ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000838ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000839ff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00083aff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00083bff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00083cff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00083dff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00083eff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00083fff,00000000,00000000,00000000
ffffffff,6f003f07,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000840ff,00000000,00000000,00000000
ffffffff,6f00383f,000001bf,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000841ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000842ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000843ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000844ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000845ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000846ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000847ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000848ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000849ff,00000000,00000000,00000000
ffffffff,007fffff,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00084aff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00084bff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00084cff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00084dff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00084eff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00084fff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000850ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000851ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000852ff,00000000,00000000,00000000
ffffffff,0081ffff,00000000,11450000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,000853ff,00000000,00000000,00000000
